danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.468,0.972,10,-0.576,0,0.157,0.0181,4.28e-05,0.337,0.156,100.014,audio_features,1tuBppcw5aSqMNnGUmXcid,spotify:track:1tuBppcw5aSqMNnGUmXcid,https://api.spotify.com/v1/tracks/1tuBppcw5aSqMNnGUmXcid,https://api.spotify.com/v1/audio-analysis/1tuBppcw5aSqMNnGUmXcid,199200,4
0.577,0.923,5,-2.1,1,0.0437,0.00594,0.032,0.233,0.0353,99.981,audio_features,0TYBkC9jZ5b8FPW7kn673t,spotify:track:0TYBkC9jZ5b8FPW7kn673t,https://api.spotify.com/v1/tracks/0TYBkC9jZ5b8FPW7kn673t,https://api.spotify.com/v1/audio-analysis/0TYBkC9jZ5b8FPW7kn673t,202041,4
0.665,0.891,2,-6.838,1,0.158,0.11,0.000346,0.0922,0.294,99.819,audio_features,1yDNPqk30hDMY2wTPuqQiu,spotify:track:1yDNPqk30hDMY2wTPuqQiu,https://api.spotify.com/v1/tracks/1yDNPqk30hDMY2wTPuqQiu,https://api.spotify.com/v1/audio-analysis/1yDNPqk30hDMY2wTPuqQiu,166950,4
0.696,0.915,0,-3.057,1,0.049,0.0442,0.0,0.42,0.452,94.991,audio_features,7pANE2n751S0dmh0WJeC87,spotify:track:7pANE2n751S0dmh0WJeC87,https://api.spotify.com/v1/tracks/7pANE2n751S0dmh0WJeC87,https://api.spotify.com/v1/audio-analysis/7pANE2n751S0dmh0WJeC87,194710,4
0.59,0.992,7,-0.279,1,0.277,0.0132,0.0505,0.609,0.0954,97.302,audio_features,5wvfLTKIewrRfrZJRs3Qqf,spotify:track:5wvfLTKIewrRfrZJRs3Qqf,https://api.spotify.com/v1/tracks/5wvfLTKIewrRfrZJRs3Qqf,https://api.spotify.com/v1/audio-analysis/5wvfLTKIewrRfrZJRs3Qqf,231103,4
0.596,0.985,10,-0.915,0,0.143,0.0119,0.308,0.0395,0.514,160.048,audio_features,7mTyKvhmh3SiW0uOuqzRPZ,spotify:track:7mTyKvhmh3SiW0uOuqzRPZ,https://api.spotify.com/v1/tracks/7mTyKvhmh3SiW0uOuqzRPZ,https://api.spotify.com/v1/audio-analysis/7mTyKvhmh3SiW0uOuqzRPZ,193500,4
0.584,0.975,7,-1.911,1,0.123,0.0156,0.0,0.64,0.139,95.015,audio_features,4mmfmBwioCjlXjkklzXzHx,spotify:track:4mmfmBwioCjlXjkklzXzHx,https://api.spotify.com/v1/tracks/4mmfmBwioCjlXjkklzXzHx,https://api.spotify.com/v1/audio-analysis/4mmfmBwioCjlXjkklzXzHx,251368,4
0.53,0.903,2,-2.849,1,0.119,0.000201,1.84e-05,0.239,0.132,94.978,audio_features,3NXA25q68QQgGVKPx4SIhs,spotify:track:3NXA25q68QQgGVKPx4SIhs,https://api.spotify.com/v1/tracks/3NXA25q68QQgGVKPx4SIhs,https://api.spotify.com/v1/audio-analysis/3NXA25q68QQgGVKPx4SIhs,221368,4
0.428,0.979,0,-0.668,1,0.108,0.202,0.0246,0.137,0.24,94.986,audio_features,7LSbuUA9AtvZqec21ajsfQ,spotify:track:7LSbuUA9AtvZqec21ajsfQ,https://api.spotify.com/v1/tracks/7LSbuUA9AtvZqec21ajsfQ,https://api.spotify.com/v1/audio-analysis/7LSbuUA9AtvZqec21ajsfQ,156980,4
0.457,0.972,1,-1.971,0,0.0726,0.0431,6.06e-05,0.129,0.135,94.987,audio_features,2EHSBfC2epl3BXYR2uYrFd,spotify:track:2EHSBfC2epl3BXYR2uYrFd,https://api.spotify.com/v1/tracks/2EHSBfC2epl3BXYR2uYrFd,https://api.spotify.com/v1/audio-analysis/2EHSBfC2epl3BXYR2uYrFd,188211,4
0.636,0.885,2,-0.383,1,0.044,0.000371,0.00022,0.322,0.227,97.494,audio_features,5avzhrNSqYgb4juAOzwyEz,spotify:track:5avzhrNSqYgb4juAOzwyEz,https://api.spotify.com/v1/tracks/5avzhrNSqYgb4juAOzwyEz,https://api.spotify.com/v1/audio-analysis/5avzhrNSqYgb4juAOzwyEz,132846,4
0.636,0.981,6,0.199,0,0.101,0.0184,3.32e-05,0.349,0.0392,99.951,audio_features,7ecePzsLSoELyuQ3ZyKqMU,spotify:track:7ecePzsLSoELyuQ3ZyKqMU,https://api.spotify.com/v1/tracks/7ecePzsLSoELyuQ3ZyKqMU,https://api.spotify.com/v1/audio-analysis/7ecePzsLSoELyuQ3ZyKqMU,202575,4
0.64,0.984,5,-1.191,0,0.0489,0.0742,3.79e-05,0.561,0.124,100.049,audio_features,6uWksA4RzIKGlHNg4of8pV,spotify:track:6uWksA4RzIKGlHNg4of8pV,https://api.spotify.com/v1/tracks/6uWksA4RzIKGlHNg4of8pV,https://api.spotify.com/v1/audio-analysis/6uWksA4RzIKGlHNg4of8pV,231600,4
0.55,0.998,10,0.289,0,0.372,0.0322,0.00746,0.159,0.0934,194.996,audio_features,7qZhWZkh309jgVao0Jo8DO,spotify:track:7qZhWZkh309jgVao0Jo8DO,https://api.spotify.com/v1/tracks/7qZhWZkh309jgVao0Jo8DO,https://api.spotify.com/v1/audio-analysis/7qZhWZkh309jgVao0Jo8DO,192000,4
0.429,0.942,1,-3.451,1,0.378,0.00394,0.00268,0.451,0.16,102.114,audio_features,7dqpISlr5xVC4eDID1jc5c,spotify:track:7dqpISlr5xVC4eDID1jc5c,https://api.spotify.com/v1/tracks/7dqpISlr5xVC4eDID1jc5c,https://api.spotify.com/v1/audio-analysis/7dqpISlr5xVC4eDID1jc5c,161654,4
0.644,0.971,6,-1.767,0,0.0498,0.0522,0.000208,0.547,0.224,104.964,audio_features,7dKBsM3Tp2dXPybxvCes9P,spotify:track:7dKBsM3Tp2dXPybxvCes9P,https://api.spotify.com/v1/tracks/7dKBsM3Tp2dXPybxvCes9P,https://api.spotify.com/v1/audio-analysis/7dKBsM3Tp2dXPybxvCes9P,237714,4
0.555,0.901,10,-3.483,0,0.0562,0.00416,0.00155,0.359,0.232,95.029,audio_features,33jVtnlOdTUVN6Fc6MTSIS,spotify:track:33jVtnlOdTUVN6Fc6MTSIS,https://api.spotify.com/v1/tracks/33jVtnlOdTUVN6Fc6MTSIS,https://api.spotify.com/v1/audio-analysis/33jVtnlOdTUVN6Fc6MTSIS,198316,4
0.429,0.84,4,-3.012,0,0.0383,0.000223,6.87e-05,0.349,0.0353,99.147,audio_features,3IxNbTPp5F97s6zxD3Ty0M,spotify:track:3IxNbTPp5F97s6zxD3Ty0M,https://api.spotify.com/v1/tracks/3IxNbTPp5F97s6zxD3Ty0M,https://api.spotify.com/v1/audio-analysis/3IxNbTPp5F97s6zxD3Ty0M,158422,4
