danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.445,0.585,1,-7.785,1,0.0578,0.018,3.73e-05,0.0863,0.212,124.662,audio_features,5McQwoSnNSGyZlsikrFQDZ,spotify:track:5McQwoSnNSGyZlsikrFQDZ,https://api.spotify.com/v1/tracks/5McQwoSnNSGyZlsikrFQDZ,https://api.spotify.com/v1/audio-analysis/5McQwoSnNSGyZlsikrFQDZ,238147,4
0.387,0.254,9,-11.808,1,0.0341,0.724,0.116,0.0888,0.305,131.978,audio_features,3P23teua73GJGmG8vKTv2Q,spotify:track:3P23teua73GJGmG8vKTv2Q,https://api.spotify.com/v1/tracks/3P23teua73GJGmG8vKTv2Q,https://api.spotify.com/v1/audio-analysis/3P23teua73GJGmG8vKTv2Q,252925,3
0.306,0.229,9,-18.818,0,0.0439,0.992,0.87,0.227,0.039,106.844,audio_features,2DmRw6o0JSOvznQe9UGuiD,spotify:track:2DmRw6o0JSOvznQe9UGuiD,https://api.spotify.com/v1/tracks/2DmRw6o0JSOvznQe9UGuiD,https://api.spotify.com/v1/audio-analysis/2DmRw6o0JSOvznQe9UGuiD,239055,4
0.836,0.513,1,-9.153,1,0.0478,0.412,0.0305,0.153,0.575,96.041,audio_features,57RjBtEPLGPacFQRs4N9Ca,spotify:track:57RjBtEPLGPacFQRs4N9Ca,https://api.spotify.com/v1/tracks/57RjBtEPLGPacFQRs4N9Ca,https://api.spotify.com/v1/audio-analysis/57RjBtEPLGPacFQRs4N9Ca,198002,4
0.545,0.365,6,-8.97,1,0.0396,0.136,4.86e-06,0.201,0.233,150.125,audio_features,3b9xmyHRcolDEoaECLJ3OF,spotify:track:3b9xmyHRcolDEoaECLJ3OF,https://api.spotify.com/v1/tracks/3b9xmyHRcolDEoaECLJ3OF,https://api.spotify.com/v1/audio-analysis/3b9xmyHRcolDEoaECLJ3OF,210166,4
0.497,0.879,10,-5.531,1,0.0516,0.216,1.66e-05,0.32,0.563,131.82,audio_features,7iV2w73aB3oL7UWgEAWuiN,spotify:track:7iV2w73aB3oL7UWgEAWuiN,https://api.spotify.com/v1/tracks/7iV2w73aB3oL7UWgEAWuiN,https://api.spotify.com/v1/audio-analysis/7iV2w73aB3oL7UWgEAWuiN,256263,4
0.577,0.648,0,-8.259,1,0.0311,0.414,0.0384,0.0678,0.109,113.082,audio_features,5LT0mW0LPOF4dn0EGlMW3a,spotify:track:5LT0mW0LPOF4dn0EGlMW3a,https://api.spotify.com/v1/tracks/5LT0mW0LPOF4dn0EGlMW3a,https://api.spotify.com/v1/audio-analysis/5LT0mW0LPOF4dn0EGlMW3a,281773,4
0.556,0.486,3,-7.899,1,0.0267,0.594,0.0,0.0963,0.403,79.866,audio_features,2ItXZP9iAfOtoASybQIOJd,spotify:track:2ItXZP9iAfOtoASybQIOJd,https://api.spotify.com/v1/tracks/2ItXZP9iAfOtoASybQIOJd,https://api.spotify.com/v1/audio-analysis/2ItXZP9iAfOtoASybQIOJd,193005,4
0.385,0.43,8,-10.558,1,0.0272,0.583,0.12,0.0813,0.202,150.846,audio_features,2PvkmAPAOMYdRU5DDmFaxV,spotify:track:2PvkmAPAOMYdRU5DDmFaxV,https://api.spotify.com/v1/tracks/2PvkmAPAOMYdRU5DDmFaxV,https://api.spotify.com/v1/audio-analysis/2PvkmAPAOMYdRU5DDmFaxV,310395,4
0.55,0.74,1,-8.83,0,0.0274,0.172,0.663,0.0584,0.522,122.277,audio_features,6kREzaEnJBhSGeWxeQSe7H,spotify:track:6kREzaEnJBhSGeWxeQSe7H,https://api.spotify.com/v1/tracks/6kREzaEnJBhSGeWxeQSe7H,https://api.spotify.com/v1/audio-analysis/6kREzaEnJBhSGeWxeQSe7H,205213,4
0.686,0.47,6,-10.203,1,0.0337,0.536,5.57e-05,0.104,0.297,100.009,audio_features,4fuFDRwSnpcU7xfeSrZHrr,spotify:track:4fuFDRwSnpcU7xfeSrZHrr,https://api.spotify.com/v1/tracks/4fuFDRwSnpcU7xfeSrZHrr,https://api.spotify.com/v1/audio-analysis/4fuFDRwSnpcU7xfeSrZHrr,196547,4
0.463,0.419,0,-10.548,1,0.0356,0.499,0.106,0.145,0.0968,137.046,audio_features,6aR8J2wAdRLwbUtmWkqQuj,spotify:track:6aR8J2wAdRLwbUtmWkqQuj,https://api.spotify.com/v1/tracks/6aR8J2wAdRLwbUtmWkqQuj,https://api.spotify.com/v1/audio-analysis/6aR8J2wAdRLwbUtmWkqQuj,348133,3
0.303,0.291,2,-13.205,0,0.0319,0.849,2.72e-06,0.26,0.148,135.056,audio_features,1upEynw2Rpcp7IKvihjQW1,spotify:track:1upEynw2Rpcp7IKvihjQW1,https://api.spotify.com/v1/tracks/1upEynw2Rpcp7IKvihjQW1,https://api.spotify.com/v1/audio-analysis/1upEynw2Rpcp7IKvihjQW1,291027,4
0.511,0.102,3,-13.674,0,0.0371,0.903,0.0225,0.113,0.0693,106.382,audio_features,3ubMPPsS9YSPDnWNhtQdHF,spotify:track:3ubMPPsS9YSPDnWNhtQdHF,https://api.spotify.com/v1/tracks/3ubMPPsS9YSPDnWNhtQdHF,https://api.spotify.com/v1/audio-analysis/3ubMPPsS9YSPDnWNhtQdHF,285756,4
